"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
22401078,"2025-03-29 20:00:00","Memphis","Grizzlies",1610612763,"Los Angeles","Lakers",1610612747,127,134,1610612747,"Regular Season",18087,242,"","",0,7,35.1460249,-90.0517638,34.0536909,-118.242766,2577418.98152446,1601.53340996884,2025,"away","Central","West","West to Central","Neither"
22401080,"2025-03-29 20:00:00","San Antonio","Spurs",1610612759,"Boston","Celtics",1610612738,111,121,1610612738,"Regular Season",18674,1000118,"","",0,10,29.4246002,-98.4951405,42.3554334,-71.060511,2843554.55836776,1766.90233948753,2025,"away","Central","East","East to Central","Neither"
22401079,"2025-03-29 20:00:00","Oklahoma City","Thunder",1610612760,"Indiana","Pacers",1610612754,132,111,1610612760,"Regular Season",18203,1000052,"","",0,-21,35.4729886,-97.5170536,39.7683331,-86.1583502,1108673.91955461,688.897822067566,2025,"home","Central","East","East to Central","Neither"
22401076,"2025-03-29 19:30:00","Philadelphia","76ers",1610612755,"Miami","Heat",1610612748,95,118,1610612748,"Regular Season",20079,419,"","",0,23,39.9527237,-75.1635262,25.7741566,-80.1935973,1646151.1269136,1022.87057188143,2025,"away","East","East","In-Zone","Neither"
22401070,"2025-03-28 20:00:00","Milwaukee","Bucks",1610612749,"New York","Knicks",1610612752,107,116,1610612752,"Regular Season",17605,642,"","",0,9,43.0386475,-87.9090751,40.7127281,-74.0060152,1179628.34266178,732.986842908094,2025,"away","East","East","In-Zone","Neither"
22401071,"2025-03-28 20:00:00","Minnesota","Timberwolves",1610612750,"Phoenix","Suns",1610612756,124,109,1610612750,"Regular Season",18978,61,"","",0,-15,44.9772995,-93.2654692,33.4484367,-112.074141,2059763.59454986,1279.87736450904,2025,"home","Central","West","West to Central","Neither"
22401068,"2025-03-28 19:30:00","Brooklyn","Nets",1610612751,"Los Angeles","Clippers",1610612746,100,132,1610612746,"Regular Season",17926,461,"","",0,32,40.6526006,-73.9497211,34.0536909,-118.242766,3945187.58786012,2451.42515665623,2025,"away","East","West","West to East","West to East"
22401065,"2025-03-27 21:00:00","Utah","Jazz",1610612762,"Houston","Rockets",1610612745,110,121,1610612745,"Regular Season",18175,1000106,"","",0,11,40.7596198,-111.886797,29.7589382,-95.3676974,1931755.29074501,1200.33671676552,2025,"away","West","Central","Central to West","Neither"
22401064,"2025-03-27 20:00:00","Oklahoma City","Thunder",1610612760,"Memphis","Grizzlies",1610612763,125,104,1610612760,"Regular Season",18203,1000052,"","",0,-21,35.4729886,-97.5170536,35.1460249,-90.0517638,678970.521644316,421.892592004651,2025,"home","Central","Central","In-Zone","Neither"
22401062,"2025-03-27 19:30:00","Miami","Heat",1610612748,"Atlanta","Hawks",1610612737,122,112,1610612748,"Regular Season",19700,1000100,"","",0,-10,25.7741566,-80.1935973,33.7544657,-84.3898151,976254.105193685,606.615989598305,2025,"home","East","East","In-Zone","Neither"
22401060,"2025-03-27 19:00:00","Orlando","Magic",1610612753,"Dallas","Mavericks",1610612742,92,101,1610612742,"Regular Season",17269,1000125,"","",0,9,28.5421109,-81.3790304,32.7762719,-96.7968559,1548038.15761729,961.906018036812,2025,"away","East","Central","Central to East","Neither"
22401061,"2025-03-27 19:00:00","Washington","Wizards",1610612764,"Indiana","Pacers",1610612754,109,162,1610612754,"Regular Season",15393,77,"","",0,53,38.8950368,-77.0365427,39.7683331,-86.1583502,791068.133108248,491.546796937605,2025,"away","East","East","In-Zone","Neither"
22401059,"2025-03-27 19:00:00","Cleveland","Cavaliers",1610612739,"San Antonio","Spurs",1610612759,124,116,1610612739,"Regular Season",19432,1000144,"","",0,-8,41.4996574,-81.6936772,29.4246002,-98.4951405,2024889.82105984,1258.20781300177,2025,"home","East","Central","Central to East","Neither"
22401058,"2025-03-26 22:00:00","Phoenix","Suns",1610612756,"Boston","Celtics",1610612738,102,132,1610612738,"Regular Season",17071,1000145,"","",0,30,33.4484367,-112.074141,42.3554334,-71.060511,3697711.88050156,2297.65092889913,2025,"away","West","East","East to West","East to West"
